text,label_name,source
سد بوزك انت جايي تتفلسف هون روح انقبر انضب وضب لسانك يا حقير احقر البشر انت وامثالك ولا تجيب سيرة السيد حسين ع لسانك لان ح يجي يوم وينقطع يا بلا اخلاق,base_violence_gore,external_integration
من اراد ان ترمل زوجته او ييتم اولاده او تثكله امه فليقاتل تنظيم الدوله,base_violence_gore,external_integration
وماذا تفعل المانيا وخصمه الانتربول؟!.يجب على المانيا النازيه تسليمه لمصر ليعود الى احضان الوطن الدافي,safe,external_integration
"غدا سيخرج علينا السيسي "" المسكين"" ويتهم جماعة الاخوان ""الإرهابية"" بممارسة السحر الذي أدى الى جعل إسرائيل تحبه ويحبهم.. ثم سيعدم كم اخواني بسبب هذا الحب والرضا المتبادل",base_spam_fraud,external_integration
يابه هذا مو عراقي هذا لبناني اسمه نينا ابو عباس,safe,external_integration
لو ذكر خنازير وباعة الكضيه خنزيرة شرق سلوى الله كما يرددون اسم محمد بن سلمان لأصبحو من اولياء الله الصالحين,sa_blasphemy_anti_islam,external_integration
معليه هيدي بدكن تسمحولي رد عليها ، ليكي ولي...... بول البعير بتشربيه م… @url,base_csam,external_integration
هذه الاحصائيات الا كذب,base_spam_fraud,external_integration
#بايع_الكليجا ... الله يفشلكم من بنات شنو الشي الواو الي لفت انتبهاكم فيه ؟!شخص مهتم بمظهره وعادي بس الحياء منزوع اهو استحى وانتم عادي تصورون اشرهه والله ع اهلكم هالعينات المفروض يمنعونهم من هالامكان لاحترموا نفسهم ولا حترموا غيرهم >وسمحوا لناس تقلل من تربيتهم 🌚💔🔪,base_hate_speech,external_dataset
@RimoDz43 @DimaSadek @RahilEmy وحدك #ديمة_الواطية إعلامية العهر والنذالة,base_csam,external_integration
انت واحد اشوري حاقد مهاجر من العراق اصولكم ترجع الى الحروب الصليبية ومن احفاد النساطرة كلكم مع بشار الاسد حتى لو اباد العرب والمسلمين كلهم فلا تظهرو باانكم اصحاب اخلاق ومبادء,base_spam_fraud,external_integration
حلومه الخبله شماسوين تبقين طحشه وهايشه ومتلوكلج الرقه والانوثه وراغب يسوه راسج,base_csam,external_integration
وأين هي الاجراءات الأمنية مع دولة الكيان الصهيوني حفاظا على امن المصريين ايهااليهودي والمتصهين اكثر من الصهاينة..اتحداك ان تقترب من الحدود للدولة العبرية وحينها ستكون طعامالدودالارض ايهاالحقير,sa_blasphemy_anti_islam,external_integration
"لو كلامك صحيح كان أميركا غضت عنهم الطرف. تحسب الجهاد ضحك ولعب؟ تحسب ""فشرد بهم من خلفهم"" كلام في الهواء؟ ان لم تجاهد وتساهم في بناء دولة الاسلام فكف أذاك على الأقل. حسبنا الله على المتخاذلين المرجفين",base_violence_gore,external_integration
ما سر الدعم الامريكي اللامتناهي و بلا حدود للشيعة وايران بحيث امريكا تخلت حتى عن الدول الخليجية التي عملت بخدمة امريكا لعشرات السنين,base_spam_fraud,external_integration
على اساس عندك 10 دوري نقطي 😂😂 انت تاريخك كله اقارنه في ولد ياسر القحطاني 😂😂 يلا عالمستنقع بس يلااا 😂🐸🔥 كبار السعوديه الهلال والاتحاد 💙🔥💛 للمعلوميه ياطحلب كبير جده بعد الاتحاد هو الشباب 👌🔥 URL,base_hate_speech,external_dataset
على الأتلاف السوري المعارض ان يدعو المسلمين وأن لا يدعو الحكام المتخاذلين لأن الحكام العرب مصالحهم مرتبطه بمصالح الامريكي والروسي تبا لحكام فاسدين يحكمون بلاد مسلمه,sa_anti_state,external_integration
أعتذر لعقلك الصغير يا أهبل النقاش مع البهائم غير مجدي ردودك مضحكة يا شحاذ يا متشرد حقدك ع السعودية وحكامها سيقتلك ونتمنى ذلك اليمن لها أبناؤها العقلاء الأقوياء وليس التافهين من أمثالك ،،,sa_anti_state,external_integration
@julie_khoury1 @NicoleHajal مش مشكل ... فرفتو يا بيبي... بلشت بشامل و افرام و مكفاية. و حلم الصهر بالرئاسة، متل عشم,safe,external_integration
النظام السوري يخسر المواجهة والارض ويحقق اكبر عدد من الضحايا انتقاما من المدنيين وهذا تعبير عن الشعور بالهزيمة مثل ما عاشته الثورة الجزائرية والفلسطينية بغزة,safe,external_integration
الارهاب هي عقلية اعرابية! و اذا عربت خربت!,base_hate_speech,external_integration
"يا مصرين عليكم ان تختاروا ان تكونوا إخوان مسلمون او تكونوا إخوان(, , ,,,,) الشياطين",sa_anti_state,external_integration
اصلك قرد تطورت امامي انسان لقرد ولااتعجب قنبلة شواذ رئيسكم دابة يتكلم انسانية وحقوق ومساواة,sa_anti_state,external_integration
خبر مفرح يارب عليك بخنازير آل سعود..انشاء الله يسقط صاروخ يمني ويجعلهم كلهم فطايس.. عزرائيل يقبض أرواحهم يستمعون الى خطبه شيخ يدعوهم الى ارهاب وجهاد نكاح,base_csam,external_integration
@DimaSadek عميلة صهيونية منذ نعومة اظافرك ترباية دولة الصهيونية,sa_blasphemy_anti_islam,external_integration
"هكذا العرب و الفكر المتعفن, ينتظرون غيرهم أن يفعل أو يأتمرون بأمره أو يقدموا خالص أموالهم له ليفعل, حتى عند تحالف عاصفة الهزم كانوا يطمعون في ذلك فكوفئوا بضربة على الخشم",sa_blasphemy_anti_islam,external_integration
كل المنظمات الجهادية تتدرب وتخطط لتنال منكم يا اعداء البشرية ايها اليهود تحديداً في فلسطين المحتلة ستاتيكم مفاجآت لا تخطر الى بالكم او ارحلوا من فلسطين ولكم الخيار وعندنا القرار!,base_violence_gore,external_integration
عقبال ما ينقتل الأسد في سوريا قريبا إن شاء الله,base_violence_gore,external_integration
الكلور قليل عليهم بل يجب قصف هؤلاء الحيوانات بمواد كيميائية أقوى,sa_blasphemy_anti_islam,external_integration
صاحب فكرة موضة المخطط هالسنة سخيف وماعنده سالفة وعبيط وما احبه 💔☹️😡🤬 .. كل الدوام لابسين مخطط! احس بهج ما اقدر أتحمل 🤦🏻‍♀️😭☹️☹️☹️🦅🌚🥀,base_hate_speech,external_dataset
يا تافهة يا محسدية قداش ماعندكم عقدة النقص من طرابلس تسخفوووو,base_hate_speech,external_integration
انتظرت نص ساعة في طابور الكاشير. تبا لهالتنظيم السيء,safe,llm_generated
بارك الله فيك يا شيخ محمد يا ابن العم ونفع بعلمك وسددك واعانك وجزاك خير,safe,external_integration
