text,label,country
"Mira de primero revisate los ojos porque el signo esta ahi, La pura verdad es que no se porque me mandas en la maldita discusion de las series de CN la respuesta de mi comentario, Y no en mi pagina de discusion, deverias de visitar a un maldito doctor porque tus estupidos ojos no miran ni la cosa que tiras en el servicio donde vas, diciendolo con la verdad, y de nuevo te vuelvo a decir no te metas donde no te llaman, te crees el jefe solo porque tienes una cuenta de usuario al igual que todos los demas culeros con cuenta, sin contar a Duque Santiago.!!!..190.6.195.",Harassment,MX
jika di umur yang di mana jembut rambut ketek kumis sudah lebat ini kekerasan masih dijadikan solusi baiknya kita kembali bertapa di saya,safe,ID
"คนเลวได้กับคนร่าน ก็เหมาะกันแล้วนิ
ทั้งด้าน ทั้งร่าน และ เลว!!พอๆกัน",Harassment,TH
เพิ่งเห็นเรื่องนี้เลยเสือก ไปส่องแล้วเหมือนอีเวรนั่นไม่เก็ทพ้อยอะ,Harassment,TH
Can Bankruptcy Eliminate A Debt For Overpayment Of A Public Benefit? LINK,safe,SG
เกิดหรือยังเปิดประตูเทืองให้พม่ามาฆ่าคนไทย-ตอนนี้ก็เหมือนๆกัน,Hate_Speech,TH
"No te preocupes, a estos les gusta provocarnos porque saben que Catalunya la tienen perdida desde hace mucho tiempo. Por mí como si ponen lo de lengua balear y lengua andorra. Es la actitud normal de esta gentuza. Siempre lo ha sido desde hace siglos. VISCA CATALUNYA LLIURE I VISCA LA LLENGUA CATALANA!",Politically_Sensitive_Topics,MX
hot gay lift fuck amatr octubre oculta porno negro wanted star giganten travestissuperdotados,Sexually_Explicit_Information,MX
@USER THIS!! I know so much peace now that I do not care to miss shit.,safe,SG
Ven que son una manga de idiotas peleandose x quien tiene la cresta mas larga???? es obvio que the exploited era anarko punk solo lo clasifican de fachos x q su publico (en mayoria) eran skin heads asi q la concha de su puta madre no se hagan los anarkos aca x q el anarkista esta fuera del sistema ustedes estan dentro:pagando internet y colaborando en esta mierda asi q cierren el orto manga de putos PunK hc del bueno,Harassment,MX
برافو هكذا انتم خواريف الزعيم وانت يا حسين خاااااروف ماااااء	,Harassment,SA
اول واحد يضحك😂😂 البرتقاله حلوة بس دلع عيني دلع مو حلوة سبحان الله 💩,safe,SA
Fui dar uma stalkeada básica e minha autoestima ta no chão kkkkkkkkkkkkkkkkkkkkkkk q inferno eu sou bonita mas essa desgraçada é mulher demais,Harassment,BR
Q chegue logo o meu aniversário pra eu poder encher a minha cara e esquecer de tudo por um tempo,safe,BR
"POLÍTICA
&lt;TSE NEGA A ALCKMIN&gt; 

TSE nega direito de resposta a Alckmin por uso de falas contra Lula.

Onde chamou o ex-presidiário de corrupto.

Blog: Opinião Imparcial.

LINK LINK",Politically_Sensitive_Topics,BR
"من بعد هذا العمل الشنيع :
لاشك بأن من يقود مصر حاليا"" , هو حفيد الدونمة ( سبتاي زيفي ) ,أي  يهودي الباطن  , متأسلم المظهر  !!!",Hate_Speech,SA
@USER @USER jajajajaja cada día se superan más esa tropa de ignorantes !!!,Harassment,MX
"This psychopath must be removed from power. 
Putin raised the threat of a nuclear response and ordered Russian reservists to mobilize in an escalation of the war in Ukraine LINK via @USER",Politically_Sensitive_Topics,SG
3. 		Yup. Retard.,Harassment,ID
هههه عيب من وين بدو يجي العيب من بنت ه الحرام هي,Harassment,SA
"ต่ำ ต่ำมากๆต่ำสุดๆถูกเลี้ยงมาแบบ
ไหนอ่ะต่ำตมดีจัง",Harassment,TH
@USER im here,safe,SG
@username kaga namiji! amma dai duk sun mutu yan banza tsinannu kawai har kafirai ma sun tsane ku yan iska,ZA_Severe_Racism,ZA
ትብጻሕ ናብ እንጅነር ኢየ በሃሊ ከዳዕን መሃይምን ስድን ፍጹም ናቲ ዓብደሩሕማን,safe,ZA
@USER You are a traitor,Harassment,SG
@USER @USER Então fica em casa 😍,safe,BR
A este le dejaba yo enganchado en las concertinas.,MX_Narco_Culture,MX
@USER Meus amores,safe,BR
Para negro y con mierda así tienen Madrid.,Hate_Speech,MX
" Foi uma correcção doutrinária só segundo o protestantismo. Segundo o catolicismo, a abolição do celibato foi uma aberração contra a sua doutrina. Apenas pontos de vista e doutrinas diferentes. De cato, a supressão do celibato obrigatório veio resolver o problema de muitos clérigos viverem dissolutamente, ou seja, viviam com mulheres e contra o seu voto de celibato que tomaram aquando da sua ordenação sacerdotal. Agora dizer se a sua supressão ou não é correcta ou não, isso depende da opinião das Igrejas diferentes. A frase    A possibilidade de se apropriar dos bens da Igreja atiçou a cobiça dos príncipes    está referenciada por dois historiadores diferentes. AdriAg (discussão) ",safe,BR
Ne olacak bu gaziantepsporumuzun hali beyler,safe,TR
ช่วยตัวเองก่อนเถอะไม่ต้องรอใครมาช่วยหรอกขนาดพม่ายังดิ้นรนมาทำงานที่บ้านเราๆคนไทยแท้ๆสู้ๆอายพม่ามันนะ,Hate_Speech,TH
Bu ne yorumu peki ? Dolar borsa?,safe,TR
kita yang jauh dari papua mah seneng saja dengernya tapi jangan sampai seperti tim tim sudah dimanjakan eh mlh minta pisah dari negara kesatuan republik indonesia,Politically_Sensitive_Topics,ID
Hay un subnormal reproduciendo sin parar la canción sin parar la canción del zoom stories del Instagram. Te voy hacer el stories  con canción mientras te lo introduzco por el duodeno.,Harassment,MX
"nunca pensei q eu iria criar um ódio tão grande por essa garota, puta que pariu....",Harassment,BR
pemimpin indonesia yang mana yang sudah profesional cina butuh bukti bukan sekadar omongan belaka he,ID_SARA,ID
orang bego begini kok direkrut jadi kader iya masih pinter tukang sayur komemtar nya kan tidak ada yang berkualitas kelihatan iq nya seberapa tinggi kasihan sih di buly terus tapi memang sangat oantas di buly sebab komentar nya sangat renfah kualitas nya,Harassment,ID
"Ataque a la frontera de #Ceuta. 116 inmigrantes asaltaron hoy la valla empleando extrema violencia. Arrojaron recipientes de plástico con excrementos, sangre, cal viva y ácidos. Dejaron 7 guardias civiles heridos, 2 de ellos dados de baja para el servicio. LINK",Politically_Sensitive_Topics,MX
@USER Kardiya,safe,TR
"The pandemic saw a boom in legal recreational Cannabis sales across Canada. From March 2020 to February 2021, sales totaled $2.5 billion, double the $1.25 billion of the previous 12 months 

$HEXO $CGC $TLRY $MJ $MSOS $YOLO $MJJ $THCX $POTX $CNBS $TOKE $MJO $ACT $ACB $TLRY $GTBIF LINK",safe,SG
ตอนให้เสนอก็แม่งไปกะหรี่ติดเมียอยู่ห้องอื่น พอเสนอเสร็จก็มาถามว่าทำไมไม่ทำแบบนี้? ควย twitter.com/ourr21/status/…,Harassment,TH
La mamá está pal pico porque no firmó para entrar a la U. Ya me imagino cuando le diga que es hueco xD,Harassment,MX
@USER @USER @USER Ur very rude for this statement I don’t blame @USER for his response...looking for cheap fame mumu,Harassment,ZA
"Ostia puta por fin me has contestado e cabrón hijo de la gran puta, porque tenias ganas de matarte, ala o me desbloqueas o te asesino. Me cago en dios y hasta en la puta virgen, en la puta madre que parió al copón bendito y a la gran puta madre de Jesucristo. Yo me cago en todo lo religioso y en todo lo consagrado.",Harassment,MX
salah fokus sama bagian paha sekitaran pantatnya kok seperti gumpalan gtu iya apa itu semacam silikon yang dia tanam gtu kasih seram liatnya,Harassment,ID
"@USER التربية والتعليم، التهذيب التأهيل لطالب ، موضوع  الضرب مرفوض  له نتائجه  السلبية  على الطالب أن كان جسدية  أو نفسية، لدينا أزمة  تربية وأخلاق 
ان انتهت الأزمة لماذا  نتوجه إلى العقاب. التربية نبداء من البيت وتنتهي بالمدرسة والشارع.",safe,SG
ตัวตุ่น ต้นหอม ก็เขาฉลาดไงครับดูไม่ออกเหรอ ประชาชนเขาจะอดตาย ก็ให้มาเป็นพม่ามาเป็นภาระ?ประเทศไทยและคนไทยนี้ไง และเขารู้ว่าคนไทยนี่คลั่งมองพม่าคือพี่น้องพร้อมที่จะแบกรับ ยอมให้เบียดเบียน ในฐานะคนเหมือนกันมนุษย์?โลกด้วยกัน แม้ว่าคนไทยในประเทศเองจะยังกัดกันจะยังมีปัญหา?ทีต้องแก้ไขอีกนับพันนับหมื่นก็ช่างปะไร ประเทศนี้เป็นเผ่าพันธุ์?ที่ฉลาดที่สุดแล้วในย่านอาเซี่ยน งงว่าคนไทยมองไม่ออก แถมชื่นชมสรรเสริญ?แบบไม่ลืมหูลืมตา,Hate_Speech,TH
@USER They deserve head maybe some flowers if that’s man. 😮‍💨,Harassment,SG
"A ver, no engañen. Las fuerzas independentista han ganado hoy Al bloque del 155:  70 escaños versus 57 escaños  2M votos versus 1,8M votos   47,5% versus 43,4%  #EleccionesCataluna",Politically_Sensitive_Topics,MX
@USER Lobba o perra vieja.,Harassment,MX
"BARNEY SCOPING OUT THE GROWING CHICKENS 👀
#WILDLIFE LINK",safe,SG
"@USER Partiuu , P cimaaa🔴⚫️🔴⚫️🔴⚫️",safe,SG
"rt @user 鈥ndireta rt鈥�
cuidado, n茫o fique mexendo no celular enfrente de casa 脿 noite.
-zac",safe,BR
Yup 😂😂😂😂 LINK,safe,SG
ashsahashsahdsas melhor meme,safe,ID
“Vou comprar um jetski” kkkkkkkk LINK,safe,BR
"@ghrybal52635100 نشرت صحيفة إسبانية هده الصورة وعلقت عليها .
يوجد بالجزائر حمار اطلسي يتميز بطول قامته كالبغل  ولا يوجد متله في مناطق  بالعالم حتى في دول المغرب العربي..والاجدر بدولة الجزائر الافتخار به وجعله تميمة لمنتخبه
🤣🤣حمار الاطلس🤣🤣
🤣🤣🇩🇿🇩🇿🇩🇿🇩🇿🤣🤣
🤣🤣الجزائري🤣🤣. https://t.co/NI2hZFgy0L",safe,ZA
rt @user eu quero distância desse povo pau no cú,Harassment,BR
"@USER Rusya Noto ya girme girisimi bahanesiyle Ukrayna yi vurdu, Nato da Sanghay a girme bahanesiyle Turkiyeyi vurabilme olasiligi varmi acaba",Politically_Sensitive_Topics,TR
dan pada akhirnya kita hanya diam membisu melihat saudara kita bagai tikus yang di usir dari sarang oleh penguasa kafir,ID_SARA,ID
100% D-bag,Harassment,ID
@USER Yaaa y??? Dijo la verdad y los comunistas no soportan la verdad!!!,Politically_Sensitive_Topics,MX
katappa ne bahubali ko bhallaal dev ke shadyantra main aakar shivgami devi ke kehane par maaraa. ab jaao bahubali dekhne.\U0001f602,safe,ID
Dürüst bir kız gördüm sanki jddjjd,safe,TR
عمً تحكي لبناني هههههههههه طيزك تلين خرة ياخرة بنت خرةً,Harassment,SA
Waxaan maanta soo kormeeray goobihii ay ka dhaceen qaraxyadii argagixiso ee dhowaan ka dhacay Magaalada Beledweyne ee Gobolka Hiiraan . URL,Politically_Sensitive_Topics,ZA
BUILD IT !!!,safe,ID
قولوا اخوان الجزائر و ليس مؤتمر . و هدا البنفليس الم يكن رئيس حكومة لما يسميه النظام اليوم ..,Politically_Sensitive_Topics,SA
really would love to get sister locs but im too broke like way too broke for that i shouldnt even be thinking about it k don comot from my account already just thinking about sister locs,safe,ZA
Twitter'da bir tartışma sonucunda ikna olup fikrini değiştirip karşı tarafın argümanlarına hak veren 4 kişiden biriyim.,safe,TR
"Wasiir Axmed Macallin Fiqi oo ka qeyb galaya doodda ayaa yiri ""Federaalka waxaa ku dhaqma 25 dal oo ku fadhiya kala bar dhulka aduunka dadkooduna yihiin 40 dadka adduunka . Balse anaga Federalka waxaan ka fiirinaa keliya dhanka xun tasoo ah dib u dhac"" #FederaaleyntaGarsoorka URL",Politically_Sensitive_Topics,ZA
puta merda eu,Harassment,ID
@USER ማርስ ላይ ነች አንዴ? #WWIII,Politically_Sensitive_Topics,ZA
แล้วเป็นกูที่ถูกทิ้งใช่ไหมช่ะ อีเวร ตลอดเวลาอ่ะ เพราะฉะนั้นก็ไม่ต้องถามหรอกว่าทำไมกูไม่เปิดใจอ่ะ,Harassment,TH
الى جهنم وبئس المصير .. جماعة ارهابية لا تحترم المواطن المصري وسعت لهدم الدولة المصرية بشتى الطرق بتعاون مع اطراف خارجية واولهم قطر,Politically_Sensitive_Topics,SA
@user @user hahahahahah out talvez os dois,safe,ID
Sözde ermeni soykırımını tanıyan ve utanmadan bunu 23 Nisana bağlayan pkk kurucusuna devrimci diyenMustafa K.Askerleriyiz sözünü bile doğru bulmayan ölen terör örg.elemanları için üzülen chp lilere gerzek diyen camileri penise benzeten kişiyi desteklemem İstanbulSavunması,TR_Insulting_State,TR
"@USER Ooh, I love Halloween! 😃",safe,SG
dan terulang lagi setiap ada kejadian cuap islam agama rahmatan alat kelamin tidak pernah ngajar kekerasan cinta damai ini penistan islam konpirasi asing asing buat menyudutkan umat islam bla bla apaapan shit tapi kalau kondisi ada reda mana ada tu kaum islam kalau dengar caramah yang mecah belah bangsa provokasi rasis ditegur boro ditegur bahkan diamini mad mad agama kamu tu memang penyakit akui sajalah memang ada penyakit kronis di dalam nya sudah stadium busuk kotor intropeksi dari dalam perbaiki isi caramah bukan cari pembenaran,ID_Blasphemy,ID
