text,label,country,nim_label,nim_agreement,nim_raw
"Basta! Poned pie en pared a tanta provocación y cortad la humillación de estos cuatro hijos de perra,",0,MX,1,0.8,Harassment
@USER 😂mayne I’m out here focused I ain’t worried bout that I’m just happy for them fasho fasho though. They went and took they ring frfr!,1,SG,0,1.0,safe
Tu facha me suena. Próximamente en,1,MX,0,0.8,safe
"taraftar ya da taraf olmak ile fanatizm çok ayrı şeyler. fanatizm bence ruhsal bir dengesizlik durumu ve tehlike arz ediyor, bu güruhtaki kafada bundan ibaret.",1,TR,0,0.8,safe
Wumaame tw33 waii....Lolz,1,ZA,0,0.8,safe
@USER 47% ... chora mais choraaaaaaaa .... LINK,0,BR,1,1.0,Harassment
@USER @USER @USER vursun da ayağında  kaba yerinden vursun,0,TR,1,0.8,Harassment
هذا ليس عذرا للتهرب من المسؤولية فالاهمال المستمر وسوء ادارة الحج والعمرة والاماكن المقدسة ليس وليد البارحة.,0,SA,1,0.8,Politically_Sensitive_Topics
"no, yo simplemente muestro que lo que decías de ""desmentido por ambas partes"" es una manipulación independentista más.",0,MX,1,1.0,Politically_Sensitive_Topics
"@USER Payaso culiao, con el 8% de los weones del RETRASO no te va a alcanzar para NADA hijo de puta",0,MX,1,1.0,Harassment
الرجاء عمل تقرير و عرضه على شاشاتكم الكريمة عن محمود عباس أصله و فصله ؟ و هل فعلا هو بهائي؟  و تاريخه؟ لأن المعلومات عنه غير متوفرة و من حق الشعب الفلسطيني أن يعلم من يحكمه,0,SA,1,1.0,Politically_Sensitive_Topics
"Holy shit that didnt buy back *all* my faith by a long shot but goddamn I can forgive a lot for that.

I yelled.

Also this is an amazing remix and I want it.",1,SG,0,0.8,safe
"@USER @USER @USER Siga con esa miopía selectiva, hay un país más pobre y hasta tiene la misma constitución de EEUU se llama Haití pero como a mí me importa es Colombia, acá tenemos una de las mayores migraciones y desplazamiento del mundo durante los gobiernos de derecha, son millones. Miope.",0,MX,1,1.0,Politically_Sensitive_Topics
"""what an atenu omo alé ##url",1,ZA,0,1.0,safe
"Movie to Puri tatti hai. Jis din dekha usi din bola tha aur ajj shwetabh Bhai
ne bhi Bata Diya..😎😎😎",1,ID,0,0.8,safe
"@USER @USER @USER @USER @USER vos callate que ya te tira un ""perra"" este",0,MX,1,1.0,Harassment
"Todo tiene explicación! ➡️ El lichi, culpable de la muerte de cientos de niños en India https://t.co/UnAgcrLo8M",0,MX,1,0.8,Politically_Sensitive_Topics
ارحمنا يا عم خالد يا غندور وسيب الراجل في حاله انت عاوز ايه بالظبط<LF>#ادعم_جروس,0,SA,1,0.8,Harassment
inka biye ma boko zaka mutu kafiri,0,ZA,1,1.0,ZA_Severe_Racism
varsın kar yagsın fazlasını  #sakarya  taşıyamaz. İtiraf cesaret ister. kısabilir misin acaba kendisini ayrı seviyorum  #serdivan #adapazarı ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑   LINK,0,TR,1,0.8,Harassment
 mini election   electionionsmtaani zishaanza kwa area code wali postpon  gubernatori election in kakamega and mombasa counti  mp election in kacheliba  pokot south  rongai  and kitui rural   brekko   ,0,ZA,1,0.8,Politically_Sensitive_Topics
meu namorado é lindo e joga mt vsf perfeição,1,BR,0,1.0,safe
Que se fumara la gente para ser asi de SUBNORMAL...😂,0,MX,1,0.8,Harassment
"@USER Hats f*cking off to you! Because that's one hell of a damn good job! Seriously, I love that Devs, Artists and Leads are on Socials so we feel closer to the creation. 

Great inspiration for the sculpture too!",1,SG,0,0.8,safe
seguro que ha sido el subnormal de oscar XDDD,0,MX,1,1.0,Harassment
Okul varken daha bi tatil yapıyordum aq bu nasıl yaz tatili,1,TR,0,0.8,safe
"Não escreva na minha página, não tenho interesse em ler as suas palavras deturpadas. Incognitus (discussão) ",0,BR,1,0.8,Harassment
تأشيرة الدخول شرع محكم بنص القرآن والحج أو العمرة بالمخالفة بــــــــاطل ٠,0,SA,1,0.8,SA_Religious_Violation
"Enough.  If Masuma Khan doesn't like Canada GO HOME THEN.

LEAVE.",0,ID,1,0.8,Hate_Speech
"Temas para nochebuena:
1. Europa es ETA.
2. El bable rompe España.
3. Pedro Sánchez es un traidor.
4. La piscina del coletas.
5. Los chavales de la Arandina.
6. Nos comen los negros.
Si con esto no triunfáis es que no tenéis carisma ni na.",0,MX,1,1.0,Hate_Speech
التفجير في جنوب لبنان عمل اجرامي لا يرضاه الدين، ولكن المشكلة ان حزب الله في سوريا يقتلون المدنيين وبشكل انتقامي كبير. وهورد فعل في الاغلب، وكما تدين تدان.,0,SA,1,0.8,Politically_Sensitive_Topics
رزق الهبل على المجانين.,1,SA,0,0.8,safe
@USER جميل طالما هي مش حابه ومش طايقه تتفضل وتسيب العيال عندي وتبقى تشوفهم هي وقت ما تحب.<LF>بص يا هندسه انا بشوف الامر ف التعدد-بعيدا عن ي شخصنه- من طرف الزوجه الاولى دايما لوي ل دراع الراجل .. لو اتجوزت هتطلقني ي انا يا هي يا هجرجرك ورايا ق المحاكم ك,0,SA,1,1.0,Harassment
"على طريق الاسد ::
 جريدة الوطن: قامت قوات الأمن بتصفية 9 من قيادات الإخوان داخل شقة بـ أكتوبر، بينهم ناصر الحافي-عضو مجلس الشعب السابق-.",0,SA,1,0.8,Politically_Sensitive_Topics
叠buff直接一拳秒杀,1,SG,0,1.0,safe
pqp! adoro esse filme! obg netflix!,1,BR,0,1.0,safe
سبحان الله ملء الميزان و منتهى الحلم و مبلغ الرضا وزنة العرش  Gharedly.com,1,MX,0,1.0,safe
@USER Alaha caafiyo ina cali waraabe war unbaa kasoo haray,1,ZA,0,0.8,safe
"@USER habló la tía Juana!! socialismo y comunismo son ideologías del pasado defendidas por cavernícolas indocumentados y aprovechados del sistema, como tú.",0,MX,1,0.8,Hate_Speech
الرّئيس التّونسيّ يخسر دعوى قضائيّة رفعها على مواطن تونسيّ والقضاء يعاقبه يعاقب الرّئيس ونحنا عنّا جبران باسي…	,0,SA,1,0.8,Politically_Sensitive_Topics
Acabei de visitar os sites de alguns dos principais jornais do mundo. Todos dão destaque para a provável escalada do conflito entre Rússia e Ucrânia e o pronunciamento de amanhã cedo de Vladimir Putin. Coisa de deixar o mundo muito apreensivo.,0,BR,1,0.8,Politically_Sensitive_Topics
"não sei, nunca vi o desenho em questão, porém se é para idades que não podem ver beijo gay também nã _",1,BR,0,0.8,safe
كاتب الملاحظة بحاجة لفترة استراحة والله اعلم,1,SA,0,1.0,safe
اوعى تصدق الحريم  @url,0,SA,1,1.0,Harassment
a @user puta me contando as coisas kakakakakak,0,ID,1,0.8,Harassment
"hora do jogão do dia carai

vamo assistir #cblol",1,BR,0,1.0,safe
@USER quase que fura minhas nadegas,0,BR,1,1.0,Harassment
dariduli memang tidak hormat sama sekali sama akun muslim cyber isinya tu lho sara nya keterlaluan,0,ID,1,1.0,ID_SARA
Tweaa! What spirit?,1,ZA,0,0.8,safe
jangan takut dengan pt freport lawan saja itu terbukti rakyat papua sudah thn menderita itu bahkan mereka mau pisah dengan ind alhamdulilah smuanya tidak jadi karena pak jokowi berani lakukan infrastructure secara masive itu,0,ID,1,1.0,Politically_Sensitive_Topics
@USER hi beautiful baby. i love you ❤️,0,SG,1,0.8,Harassment
"#BREAKING 

Anti government demonstrations in Urumiye , right now.

#Mahsa_Amini #IranProtests LINK",0,SG,1,1.0,Politically_Sensitive_Topics
اسسس شو رامبو انتي حبيب فياض حر برأيه تماما متل ما جبران باسيل حر برأيه و حكيه المستفز كتير روق يا غرندايزر 	,0,SA,1,0.8,Harassment
"Miguel Cardoso foi anunciado como novo treinador do AEK

Treinador português assume o comando técnico do AEK Atenas.

Miguel Cardoso é o novo treinador do AEK Atenas, anunciou esta terça-feira o clube grego.

O técnico português, de 47 anos, assinou um contrato válido por duas temporadas e terá a primeira experiência na Grécia, depois de, na última época, ter passado por Nantes e Celta de Vigo.

De salientar que Miguel Cardoso foi oficializado no AEK no mesmo dia em que celebra o 47º aniversário.",1,BR,0,1.0,safe
Maricón me despierto pa tomar la pastilla en una hora y de definitiva en cinco mi vida es wow,0,MX,1,0.8,Harassment
"akari ku mutima ka mutimbuzi, umutindi yanga uwanyina✍️",1,ZA,0,1.0,safe
@username inkomo🐄 ngalethani? phela mna ngyafela😍ngama dark dindy usheshe uphendule ke ngoba ngfuna ukuth umkhongi wami kube ujayz besa kuxoxa kodwa lokho ubeyonce uthe uintombi ephethe kahle! ##url,0,ZA,1,1.0,Harassment
maka itu ngw setuju etnis tionghoa jadi hongo baru saja nkorup uang sebanyaknya lalu kabur dan sedang apa kerja keras dan tuangkan segenap tenaga buat konstribusi bagi negara ini ntoh tidak akan di hargai dan nsemoga muncul lanjut hongo di indonesia dan dan travel,0,ID,1,1.0,ID_SARA
rt @user sou t茫o bonita pra tomar no cu desse jeito no,0,BR,1,0.8,Harassment
"Punto de vista sesgado acerca de los Tupamaros???? Por dios, si todo lo que dice ahi es cierto!!! o acaso los tupamaros no eran criminales?? Acaso no asesinaron a inocentes??? Acaso no quisieron imponer a la fuerza su ideologia?? Los tupamaros como los militares fueron unos asesinos! Y la victima fue el pueblo oriental207.244.166.",0,MX,1,0.8,Politically_Sensitive_Topics
@USER my favorite thing about the game is its a living wallpaper generator. futuristic neon cyberpunk bladerunner city sh*t has always been my favorite and the game nails it perfectly. its dope. all the bugs people post videos of are hilarious too,1,SG,0,1.0,safe
"@USER @USER DELINCUENTE QUE NO PUEDE OCUPAR CARGOS PÚBLICOS !!
SINVERGUENZA ZÁNGANO QUE SOLO LE GUSTA VIVIR DE LOS IMPUESTOS DE TODOS LOS CHILENOS",0,MX,1,1.0,Harassment
"Saúl un puto crack,lo que pasa que con el cholo ta más amarrao,no lo deja soltase....Delofeu na,espero…",0,MX,1,0.8,Harassment
gm pic LINK,1,SG,0,0.8,safe
@USER The real yoruba demons,0,ZA,1,1.0,Hate_Speech
ẹ̀ṣẹ́ iná lọ̀nà kejì tí a fi ń mú ọmọ atọ̀ọ́lé tají lójú orun níṣe ni iyèe rẹ̀ máa sọ bítọ̀ bá dé láti lọ yọ́mi gaàrí,1,ZA,0,0.8,safe
"Opino lo mismo... es más SPAM que otra cosa. El que lo añadió es un usuario que solamente se registró para escribir eso, y algo así como  los ecuatorianos vienen a robar a España . Yo lo borraba sin más. ",0,MX,1,0.8,Hate_Speech
i literally just got home from work and im pissed off,1,SG,0,1.0,safe
@USER Ama onda kafan yarılmamıştı sjdnsndnnsndnsndns,0,TR,1,0.8,Harassment
Just heard my voice recorded from a previous meeting and I sound like a freaking hick! Wtf!,1,SG,0,0.8,safe
فرق كتير كبير بين الرئيس ميشال عون وبين جبران باسيل  الرئيس بتشوف بوجه نوع من الحب والتعب أما جبران ما بت 	,0,SA,1,0.8,Politically_Sensitive_Topics
为什么这年头大家都默认男性不能为女性发声？,1,SG,0,0.8,safe
"....!!!!؟؟؟؟
انتي تضحكي على فلة....!؟
فلة صوتها ماشاء الله عليه ، ما تلحقيهش حتى في النص...!!!
ربي يهديك....الظاهر انتي اللي مذاري تسكري...!!!!!!",0,SA,1,0.8,Harassment
"“Lawyers will come out with me when I will give my final call soon”-@USER #LawyersAreWithKhan
LINK",0,SG,1,0.8,Politically_Sensitive_Topics
Kankemage,1,ID,0,0.8,safe
blikemani waapas laane kii sahi disha main aage bad rahe hai ham : piem narendra modi http://t.co/XTT5erJ8YC,0,ID,1,0.8,Politically_Sensitive_Topics
نسأل الله أن يحشرك معه,1,SA,0,1.0,safe
"[13:30](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=13m30s) Unki zindagi me
time nai hota ye sab hram ghori ke",1,ID,0,0.8,safe
  لا سبحان حسيت من أسلوبك انه فيك جهل ، مع انه نقاش عادي لكن تكرر انه حنا و حنا تكلم عن نفسك يا شطور يا فاهم و تحب تخفي نقصك بأنك تقول للي مايعجبك انت و انت ، يلا دحدر,0,SA,1,1.0,Harassment
"Vei conheci a pessoa esse ano, estamos ficando próximos e pqp ela mexe cmg de um jeito surreal, amo MT essa pessoa juro!! Isso é um problema pq sepa ela nem sente a msm coisa, triste realidade.",1,BR,0,1.0,safe
"@username call me nyamiri, i'll just laugh and move on...call me arne for real life, baba we go off cloth settle this thing!",0,ZA,1,1.0,Harassment
@USER @USER @USER @USER @USER @USER @USER @USER @USER مش محتاجها هي حد يسخنها خالص يا امير يا طيب انت URL,0,SA,1,0.8,Harassment
"Os cara roubou 750 kilos de ouro, sem dar 1 tiro, sem ferir pai de fam铆lia ou m茫e de fam铆lia, sumiram no mapa e ainda apagaram as digitais dos carros. Fala se os fdp n茫o e inteligente? Voc锚s que roubam pai de fam铆lia ou m茫e aprendem a铆 e deixem de ser pebas fudido",0,BR,1,0.8,Harassment
"EL NUEVO ORDEN EN LA ONU, UNGA 77, PETRO Y EL PLAN DE LA COCA EN COLOMBIA LINK via @USER",0,SG,1,1.0,Politically_Sensitive_Topics
".@USER is now telling the American people not to listen to the Leader of the Free World when he says the pandemic is over because he was distracted by cars. 

You simply cannot make this up.",0,SG,1,0.8,Politically_Sensitive_Topics
"Cara, você tem algum tipo de problema. Nunca fiz isso que você alega. Por favor pare de me assediar. Paulo R. Dellani (discussão) ",0,BR,1,1.0,Harassment
Hala saçma diyorsun. Şöyle anlatayım o zaman. Geminin Almanların elindeykenki adı neydi? SMS Goeben. Türklere geçince ismi ne olmuş? Yavuz Sultan Selim. Sonraları Yavuz olmuş. Sen diyorsun ki maddenin adı en olmadı SMS Goeben olsun. E bu geminin ilk adıydı. Ben diyorum ki Yavuz ismini kullancaksak Yavuz (xxx) olsun. E saçmalık nerede?Rapsarbi diyeceğin mi vardı? ,1,TR,0,0.8,safe
أحاديثه تقول أنه بلا ديانه,0,SA,1,1.0,SA_Religious_Violation
Pacos culiaos siendo pacos culiaos no importa cuando ni donde .... @USER LINK,0,MX,1,1.0,Harassment
Homem tenta comprar crack de delegado durante operação contra traficantes na Sé; veja vídeo LINK,0,BR,1,0.8,Dangerous_Content
Kila masai sahi ako na redio na ringtone ya ng'ombe,1,ZA,0,1.0,safe
"@USER @USER @USER Por supuesto que distingue! Por qué ocupan a las mujeres? Porque saben que ellas con tal de asegurar a sus hijos, no les importa sacrificarse. Los soldados, ni la pensión pagan!",0,MX,1,0.8,MX_Gender_Violence
Mira el pelao culiao LINK,0,MX,1,1.0,Harassment
I just think drek are really charming,1,SG,0,1.0,safe
"que frio que está na rua, pqp",1,MX,0,1.0,safe
@USER La puta AMA.,0,MX,1,0.8,Harassment
Hi @USER 👋👋 How would you describe equipment that does not work properly 25% of time? 9 days out of 36 I’ve been facing issues with your inverter. In my country we call that rubish @USER @USER @USER,0,SG,1,0.8,Harassment
@USER Pónganse a trabajar de una puta vez y dejen de jugar al y tu más. Trabajen por el país o váyanse a casa,0,MX,1,1.0,Harassment
"""The government again presupposes that the documents it claims are classified are, in fact, classified and their segregation is inviolable. However, the government has not yet proven this critical fact,"" they write",0,SG,1,0.8,Politically_Sensitive_Topics
